Timestamp,CPU_Usage,Activity_Status
2023-07-13 00:30:00,2.9409321665177504,Idle
2023-07-13 00:45:00,4.658623122183931,Idle
2023-07-13 01:00:00,4.601242267872002,Idle
2023-07-13 01:15:00,6.133945506354035,Idle
2023-07-13 01:30:00,7.2608806001844055,Idle
2023-07-13 01:45:00,5.682008708265552,Idle
2023-07-13 02:00:00,5.621715627975364,Idle
2023-07-13 02:15:00,3.4215597221572103,Idle
2023-07-13 02:30:00,4.627433890354475,Idle
2023-07-13 02:45:00,7.715069833667451,Idle
2023-07-13 03:00:00,5.592383924600268,Idle
2023-07-13 03:15:00,6.233457449171566,Idle
2023-07-13 03:30:00,6.724854227341887,Idle
2023-07-13 03:45:00,6.011998709089243,Idle
2023-07-13 04:00:00,5.118829999944495,Idle
2023-07-13 04:15:00,5.480238311045451,Idle
2023-07-13 04:30:00,5.423735433744236,Idle
2023-07-13 04:45:00,5.5248888682741875,Idle
2023-07-13 05:00:00,6.3111775343664425,Idle
2023-07-13 05:15:00,5.041718164694424,Idle
2023-07-13 05:30:00,5.143207866193184,Idle
2023-07-13 05:45:00,4.8871777610700455,Idle
2023-07-13 06:00:00,6.4738928500223345,Idle
2023-07-13 06:15:00,4.892907697754013,Idle
2023-07-13 06:30:00,4.2719292334126155,Idle
2023-07-13 06:45:00,5.780991089673171,Idle
2023-07-13 07:00:00,2.7227256123936168,Idle
2023-07-13 07:15:00,5.076379300265821,Idle
2023-07-13 07:30:00,5.786613191936395,Idle
2023-07-13 07:45:00,2.953623746444561,Idle
2023-07-13 08:00:00,20.014820472811518,Light Usage
2023-07-13 08:15:00,20.802846814104072,Light Usage
2023-07-13 08:30:00,19.10088320273044,Light Usage
2023-07-13 08:45:00,22.535197874515532,Light Usage
2023-07-13 09:00:00,82.77047650181666,Very High Usage
2023-07-13 09:15:00,76.60741200032054,Very High Usage
2023-07-13 09:30:00,50.69498762900537,High Usage
2023-07-13 09:45:00,68.01126940262914,High Usage
2023-07-13 10:00:00,59.593743299143526,High Usage
2023-07-13 10:15:00,74.02930500542058,High Usage
2023-07-13 10:30:00,62.34751392158176,High Usage
2023-07-13 10:45:00,62.49084870546545,High Usage
2023-07-13 11:00:00,59.495060559546914,High Usage
2023-07-13 11:15:00,63.55779610253851,High Usage
2023-07-13 11:30:00,52.25431496064925,High Usage
2023-07-13 11:45:00,71.70777877064306,High Usage
2023-07-13 12:00:00,80.6831208549151,Very High Usage
2023-07-13 12:15:00,57.249874717749755,High Usage
2023-07-13 12:30:00,79.64567969488817,Very High Usage
2023-07-13 12:45:00,75.80753742252395,Very High Usage
2023-07-13 13:00:00,59.72571576369392,High Usage
2023-07-13 13:15:00,62.13791404251119,High Usage
2023-07-13 13:30:00,76.31343354035519,Very High Usage
2023-07-13 13:45:00,73.7820378906577,High Usage
2023-07-13 14:00:00,69.72306292224067,High Usage
2023-07-13 14:15:00,85.8975338449892,Very High Usage
2023-07-13 14:30:00,75.35545497562396,Very High Usage
2023-07-13 14:45:00,75.70336341516706,Very High Usage
2023-07-13 15:00:00,61.12439804171833,High Usage
2023-07-13 15:15:00,68.6000927242324,High Usage
2023-07-13 15:30:00,52.31495568538277,High Usage
2023-07-13 15:45:00,71.90689877870737,High Usage
2023-07-13 16:00:00,56.54085298399448,High Usage
2023-07-13 16:15:00,67.00230982224964,High Usage
2023-07-13 16:30:00,72.01243325690949,High Usage
2023-07-13 16:45:00,91.56752772394701,Very High Usage
2023-07-13 17:00:00,61.47613382785605,High Usage
2023-07-13 17:15:00,50.911800012043216,High Usage
2023-07-13 17:30:00,32.35397963423115,Light Usage
2023-07-13 17:45:00,26.952717513794852,Light Usage
2023-07-13 18:00:00,38.93006600681158,Light Usage
2023-07-13 18:15:00,50.361772983243526,High Usage
2023-07-13 18:30:00,34.16850857550854,Light Usage
2023-07-13 18:45:00,41.60038598226454,Light Usage
2023-07-13 19:00:00,24.257009115696476,Light Usage
2023-07-13 19:15:00,55.17286086472555,High Usage
2023-07-13 19:30:00,29.91765558159202,Light Usage
2023-07-13 19:45:00,32.71207470027733,Light Usage
2023-07-13 20:00:00,38.15373348706906,Light Usage
2023-07-13 20:15:00,61.82953777107544,High Usage
2023-07-13 20:30:00,40.905185536664995,Light Usage
2023-07-13 20:45:00,26.38384801215124,Light Usage
2023-07-13 21:00:00,42.85973587632076,Light Usage
2023-07-13 21:15:00,45.58866997390812,Light Usage
2023-07-13 21:30:00,38.41554961449683,Light Usage
2023-07-13 21:45:00,25.54197394625659,Light Usage
2023-07-13 22:00:00,25.516838395016606,Light Usage
2023-07-13 22:15:00,25.769049628566798,Light Usage
2023-07-13 22:30:00,33.04846667781135,Light Usage
2023-07-13 22:45:00,23.174738734362172,Light Usage
2023-07-13 23:00:00,3.0763331265760403,Idle
2023-07-13 23:15:00,4.798608358521032,Idle
2023-07-13 23:30:00,7.351043585232177,Idle
2023-07-13 23:45:00,0.6273319639539627,Idle
2023-07-14 00:00:00,4.744148199515166,Idle
2023-07-14 00:15:00,5.654507896262186,Idle
2023-07-14 00:30:00,4.962400690418883,Idle
2023-07-14 00:45:00,8.782074816097076,Idle
2023-07-14 01:00:00,4.910808915021361,Idle
2023-07-14 01:15:00,5.084083039109571,Idle
2023-07-14 01:30:00,4.574252879870193,Idle
2023-07-14 01:45:00,7.9619466726098125,Idle
2023-07-14 02:00:00,6.099160223620101,Idle
2023-07-14 02:15:00,5.75675078502009,Idle
2023-07-14 02:30:00,6.157210218979868,Idle
2023-07-14 02:45:00,4.039081408622336,Idle
2023-07-14 03:00:00,2.7039419653721897,Idle
2023-07-14 03:15:00,3.9892413044367068,Idle
2023-07-14 03:30:00,7.79660252472088,Idle
2023-07-14 03:45:00,4.789909536630609,Idle
2023-07-14 04:00:00,4.332155254006759,Idle
2023-07-14 04:15:00,9.577890737102713,Idle
2023-07-14 04:30:00,1.4204585355898462,Idle
2023-07-14 04:45:00,6.2721422908122815,Idle
2023-07-14 05:00:00,3.666321195582143,Idle
2023-07-14 05:15:00,10.994555635313521,Light Usage
2023-07-14 05:30:00,5.40088884576207,Idle
2023-07-14 05:45:00,6.5760057444997,Idle
2023-07-14 06:00:00,5.417432336024914,Idle
2023-07-14 06:15:00,6.329601702779777,Idle
2023-07-14 06:30:00,3.258542811177831,Idle
2023-07-14 06:45:00,0.0,Idle
2023-07-14 07:00:00,6.616635936227034,Idle
2023-07-14 07:15:00,6.630582461569503,Idle
2023-07-14 07:30:00,5.300675874395166,Idle
2023-07-14 07:45:00,6.740099514558392,Idle
2023-07-14 08:00:00,28.73000683155657,Light Usage
2023-07-14 08:15:00,20.66602555283228,Light Usage
2023-07-14 08:30:00,25.275884968493372,Light Usage
2023-07-14 08:45:00,23.421439438087226,Light Usage
2023-07-14 09:00:00,60.01358675572314,High Usage
2023-07-14 09:15:00,63.53980860652152,High Usage
2023-07-14 09:30:00,67.05942897438408,High Usage
2023-07-14 09:45:00,76.63924310164163,Very High Usage
2023-07-14 10:00:00,73.26345915721922,High Usage
2023-07-14 10:15:00,81.73774618235937,Very High Usage
2023-07-14 10:30:00,69.39222220969071,High Usage
2023-07-14 10:45:00,71.35489989565511,High Usage
2023-07-14 11:00:00,79.73436403000649,Very High Usage
2023-07-14 11:15:00,76.27600565195385,Very High Usage
2023-07-14 11:30:00,61.98459862105592,High Usage
2023-07-14 11:45:00,64.79762949157772,High Usage
2023-07-14 12:00:00,67.83312511486858,High Usage
2023-07-14 12:15:00,64.27988950281404,High Usage
2023-07-14 12:30:00,59.00020960944403,High Usage
2023-07-14 12:45:00,79.48378756743581,Very High Usage
2023-07-14 13:00:00,70.29220449826943,High Usage
2023-07-14 13:15:00,64.32790781626953,High Usage
2023-07-14 13:30:00,64.53823996986684,High Usage
2023-07-14 13:45:00,83.5038741749252,Very High Usage
2023-07-14 14:00:00,69.48461213995381,High Usage
2023-07-14 14:15:00,71.30997970375059,High Usage
2023-07-14 14:30:00,74.13095742755404,High Usage
2023-07-14 14:45:00,70.45112715474524,High Usage
2023-07-14 15:00:00,63.641242233080334,High Usage
2023-07-14 15:15:00,73.50675645948107,High Usage
2023-07-14 15:30:00,43.39953381035727,Light Usage
2023-07-14 15:45:00,87.85949861891311,Very High Usage
2023-07-14 16:00:00,64.69876465574453,High Usage
2023-07-14 16:15:00,68.91114430176675,High Usage
2023-07-14 16:30:00,76.65792759238258,Very High Usage
2023-07-14 16:45:00,53.29260881712425,High Usage
2023-07-14 17:00:00,31.1725540907737,Light Usage
2023-07-14 17:15:00,36.3586284901809,Light Usage
2023-07-14 17:30:00,46.34811760719467,Light Usage
2023-07-14 17:45:00,30.49958829700533,Light Usage
2023-07-14 18:00:00,40.40689041408755,Light Usage
2023-07-14 18:15:00,52.69359453554911,High Usage
2023-07-14 18:30:00,45.10015677423631,Light Usage
2023-07-14 18:45:00,43.162514717764054,Light Usage
2023-07-14 19:00:00,28.139663314119,Light Usage
2023-07-14 19:15:00,49.600381824258136,Light Usage
2023-07-14 19:30:00,40.67626107433966,Light Usage
2023-07-14 19:45:00,33.9903077344043,Light Usage
2023-07-14 20:00:00,46.73169688673987,Light Usage
2023-07-14 20:15:00,38.18500297107777,Light Usage
2023-07-14 20:30:00,48.062636737054135,Light Usage
2023-07-14 20:45:00,46.99275232008525,Light Usage
2023-07-14 21:00:00,29.88988673969599,Light Usage
2023-07-14 21:15:00,59.83260277649619,High Usage
2023-07-14 21:30:00,28.72829068304651,Light Usage
2023-07-14 21:45:00,40.01095331144581,Light Usage
2023-07-14 22:00:00,16.861206041902218,Light Usage
2023-07-14 22:15:00,16.757767117656456,Light Usage
2023-07-14 22:30:00,23.83453134899032,Light Usage
2023-07-14 22:45:00,16.144356883835638,Light Usage
2023-07-14 23:00:00,5.244362375399246,Idle
2023-07-14 23:15:00,5.2209145948872875,Idle
2023-07-14 23:30:00,3.062835253754364,Idle
2023-07-14 23:45:00,6.9498801247626805,Idle
2023-07-15 00:00:00,3.435135789601498,Idle
2023-07-15 00:15:00,20.52296814078026,Light Usage
2023-07-15 00:30:00,10.199516317890886,Light Usage
2023-07-15 00:45:00,12.000759884867584,Light Usage
2023-07-15 01:00:00,6.8551233086641385,Idle
2023-07-15 01:15:00,16.73220520541775,Light Usage
2023-07-15 01:30:00,15.575692228468187,Light Usage
2023-07-15 01:45:00,26.809648216448437,Light Usage
2023-07-15 02:00:00,12.356963484910748,Light Usage
2023-07-15 02:15:00,12.543803999110358,Light Usage
2023-07-15 02:30:00,0.9692022796199069,Idle
2023-07-15 02:45:00,9.719472534354232,Idle
2023-07-15 03:00:00,11.540920540869433,Light Usage
2023-07-15 03:15:00,6.839647212750355,Idle
2023-07-15 03:30:00,1.1973087529961752,Idle
2023-07-15 03:45:00,9.183674245248703,Idle
2023-07-15 04:00:00,11.457760743957195,Light Usage
2023-07-15 04:15:00,7.988242077571616,Idle
2023-07-15 04:30:00,13.576691077894825,Light Usage
2023-07-15 04:45:00,12.25610805014738,Light Usage
2023-07-15 05:00:00,7.673931246291373,Idle
2023-07-15 05:15:00,11.69888843941338,Light Usage
2023-07-15 05:30:00,4.761132852911915,Idle
2023-07-15 05:45:00,8.607347135537644,Idle
2023-07-15 06:00:00,15.30547240289918,Light Usage
2023-07-15 06:15:00,17.20344435719854,Light Usage
2023-07-15 06:30:00,9.87426998068515,Idle
2023-07-15 06:45:00,6.916103714544805,Idle
2023-07-15 07:00:00,18.326963574178563,Light Usage
2023-07-15 07:15:00,9.765032653931414,Idle
2023-07-15 07:30:00,9.727983021206656,Idle
2023-07-15 07:45:00,12.626220836379638,Light Usage
2023-07-15 08:00:00,8.962806961591658,Idle
2023-07-15 08:15:00,5.837126940574499,Idle
2023-07-15 08:30:00,19.047698628515388,Light Usage
2023-07-15 08:45:00,7.565220606140885,Idle
2023-07-15 09:00:00,9.440316663977569,Idle
2023-07-15 09:15:00,7.322224236243384,Idle
2023-07-15 09:30:00,8.499055044435813,Idle
2023-07-15 09:45:00,12.826442976706915,Light Usage
2023-07-15 10:00:00,12.736889119346412,Light Usage
2023-07-15 10:15:00,48.545707701482314,Light Usage
2023-07-15 10:30:00,14.232948463575404,Light Usage
2023-07-15 10:45:00,38.05851432722625,Light Usage
2023-07-15 11:00:00,22.87867637880055,Light Usage
2023-07-15 11:15:00,19.369452066424657,Light Usage
2023-07-15 11:30:00,38.0434409661825,Light Usage
2023-07-15 11:45:00,36.026069800065784,Light Usage
2023-07-15 12:00:00,17.399259265719085,Light Usage
2023-07-15 12:15:00,55.51935377306154,High Usage
2023-07-15 12:30:00,31.871257554942865,Light Usage
2023-07-15 12:45:00,8.90386205474272,Idle
2023-07-15 13:00:00,11.776273457835753,Light Usage
2023-07-15 13:15:00,32.1438284166736,Light Usage
2023-07-15 13:30:00,43.36558327815501,Light Usage
2023-07-15 13:45:00,33.74279612219562,Light Usage
2023-07-15 14:00:00,22.07691880893833,Light Usage
2023-07-15 14:15:00,36.98321006173944,Light Usage
2023-07-15 14:30:00,12.075340865933928,Light Usage
2023-07-15 14:45:00,49.37320996196492,Light Usage
2023-07-15 15:00:00,16.23316853163628,Light Usage
2023-07-15 15:15:00,18.561753165446667,Light Usage
2023-07-15 15:30:00,39.662754478730164,Light Usage
2023-07-15 15:45:00,5.929689060810919,Idle
2023-07-15 16:00:00,39.34114259187152,Light Usage
2023-07-15 16:15:00,38.63757825845363,Light Usage
2023-07-15 16:30:00,31.47148128737988,Light Usage
2023-07-15 16:45:00,28.53525609850853,Light Usage
2023-07-15 17:00:00,9.876502368134325,Idle
2023-07-15 17:15:00,26.348505581257687,Light Usage
2023-07-15 17:30:00,36.22617063613022,Light Usage
2023-07-15 17:45:00,18.95534562533186,Light Usage
2023-07-15 18:00:00,32.84854918420777,Light Usage
2023-07-15 18:15:00,21.690838144561937,Light Usage
2023-07-15 18:30:00,15.154398121895117,Light Usage
2023-07-15 18:45:00,34.81883929111917,Light Usage
2023-07-15 19:00:00,36.928547338905595,Light Usage
2023-07-15 19:15:00,35.40917979417095,Light Usage
2023-07-15 19:30:00,36.442396147356824,Light Usage
2023-07-15 19:45:00,26.27725461815031,Light Usage
2023-07-15 20:00:00,23.94808151099995,Light Usage
2023-07-15 20:15:00,34.81205872214725,Light Usage
2023-07-15 20:30:00,26.77261739442861,Light Usage
2023-07-15 20:45:00,6.615902567782886,Idle
2023-07-15 21:00:00,16.272864238521883,Light Usage
2023-07-15 21:15:00,28.206015916874062,Light Usage
2023-07-15 21:30:00,19.644322046339745,Light Usage
2023-07-15 21:45:00,20.22427696757412,Light Usage
2023-07-15 22:00:00,23.36109466396617,Light Usage
2023-07-15 22:15:00,44.95037231224298,Light Usage
2023-07-15 22:30:00,34.603299660935875,Light Usage
2023-07-15 22:45:00,23.569429384960046,Light Usage
2023-07-15 23:00:00,47.06522714597122,Light Usage
2023-07-15 23:15:00,42.999157887731855,Light Usage
2023-07-15 23:30:00,25.663683997252804,Light Usage
2023-07-15 23:45:00,3.570503335820778,Idle
2023-07-16 00:00:00,12.730737704592528,Light Usage
2023-07-16 00:15:00,7.984602485376124,Idle
2023-07-16 00:30:00,1.591758288284467,Idle
2023-07-16 00:45:00,12.97845043728543,Light Usage
2023-07-16 01:00:00,13.168993788274593,Light Usage
2023-07-16 01:15:00,4.63146386881416,Idle
2023-07-16 01:30:00,13.42459451438631,Light Usage
2023-07-16 01:45:00,10.589646881807003,Light Usage
2023-07-16 02:00:00,2.2983017622469326,Idle
2023-07-16 02:15:00,1.1665722428833156,Idle
2023-07-16 02:30:00,12.724315904773679,Light Usage
2023-07-16 02:45:00,2.8857741529798266,Idle
2023-07-16 03:00:00,10.68130293216007,Light Usage
2023-07-16 03:15:00,0.04321107811450631,Idle
2023-07-16 03:30:00,9.945104454299747,Idle
2023-07-16 03:45:00,1.1410102993491016,Idle
2023-07-16 04:00:00,3.8268047505896767,Idle
2023-07-16 04:15:00,2.8532735826940767,Idle
2023-07-16 04:30:00,7.664447849848983,Idle
2023-07-16 04:45:00,10.642534518375632,Light Usage
2023-07-16 05:00:00,8.060046134802,Idle
2023-07-16 05:15:00,8.744234291394799,Idle
2023-07-16 05:30:00,8.019574525864238,Idle
2023-07-16 05:45:00,7.524737968591722,Idle
2023-07-16 06:00:00,9.771840003412382,Idle
2023-07-16 06:15:00,8.476361835884093,Idle
2023-07-16 06:30:00,0.75888722292677,Idle
2023-07-16 06:45:00,10.012205548494077,Light Usage
2023-07-16 07:00:00,2.3966096012482243,Idle
2023-07-16 07:15:00,3.4678282378578924,Idle
2023-07-16 07:30:00,10.525756073202759,Light Usage
2023-07-16 07:45:00,12.870515710626398,Light Usage
2023-07-16 08:00:00,5.87885634936761,Idle
2023-07-16 08:15:00,5.54934822276511,Idle
2023-07-16 08:30:00,5.19212934933622,Idle
2023-07-16 08:45:00,13.742830083247366,Light Usage
2023-07-16 09:00:00,1.4550765887649,Idle
2023-07-16 09:15:00,15.892397782608594,Light Usage
2023-07-16 09:30:00,11.1429322841221,Light Usage
2023-07-16 09:45:00,9.150875723245253,Idle
2023-07-16 10:00:00,35.98018027295565,Light Usage
2023-07-16 10:15:00,28.335327278989244,Light Usage
2023-07-16 10:30:00,30.391071697748792,Light Usage
2023-07-16 10:45:00,35.59938971706191,Light Usage
2023-07-16 11:00:00,42.47727050575483,Light Usage
2023-07-16 11:15:00,15.234841012558306,Light Usage
2023-07-16 11:30:00,47.43380548336335,Light Usage
2023-07-16 11:45:00,37.60126783822224,Light Usage
2023-07-16 12:00:00,30.784258317034542,Light Usage
2023-07-16 12:15:00,32.724191682740425,Light Usage
2023-07-16 12:30:00,15.688883302357747,Light Usage
2023-07-16 12:45:00,34.18904144098348,Light Usage
2023-07-16 13:00:00,61.1563962573557,High Usage
2023-07-16 13:15:00,25.18014610045243,Light Usage
2023-07-16 13:30:00,50.75579539916325,High Usage
2023-07-16 13:45:00,53.85278834046579,High Usage
2023-07-16 14:00:00,43.544047012554714,Light Usage
2023-07-16 14:15:00,46.28612682228082,Light Usage
2023-07-16 14:30:00,28.767395068697336,Light Usage
2023-07-16 14:45:00,23.487195631285914,Light Usage
2023-07-16 15:00:00,23.04228765018439,Light Usage
2023-07-16 15:15:00,22.967741159225408,Light Usage
2023-07-16 15:30:00,48.68836254831072,Light Usage
2023-07-16 15:45:00,12.259733610586501,Light Usage
2023-07-16 16:00:00,42.546749155345545,Light Usage
2023-07-16 16:15:00,4.9279717337300895,Idle
2023-07-16 16:30:00,35.26265494613197,Light Usage
2023-07-16 16:45:00,40.373741655927034,Light Usage
2023-07-16 17:00:00,50.34771165692722,High Usage
2023-07-16 17:15:00,24.619899709438524,Light Usage
2023-07-16 17:30:00,34.31547507596866,Light Usage
2023-07-16 17:45:00,16.638174588450553,Light Usage
2023-07-16 18:00:00,22.10869767371675,Light Usage
2023-07-16 18:15:00,39.77111334339949,Light Usage
2023-07-16 18:30:00,27.65314562275097,Light Usage
2023-07-16 18:45:00,49.379067383774114,Light Usage
2023-07-16 19:00:00,46.130063211041616,Light Usage
2023-07-16 19:15:00,18.919519552320452,Light Usage
2023-07-16 19:30:00,1.5810810271298763,Idle
2023-07-16 19:45:00,45.241684965380664,Light Usage
2023-07-16 20:00:00,40.51744948936148,Light Usage
2023-07-16 20:15:00,42.30780934728073,Light Usage
2023-07-16 20:30:00,25.24439263857857,Light Usage
2023-07-16 20:45:00,22.53241782004832,Light Usage
2023-07-16 21:00:00,17.737185228995756,Light Usage
2023-07-16 21:15:00,44.96179064955818,Light Usage
2023-07-16 21:30:00,23.847684200229818,Light Usage
2023-07-16 21:45:00,51.793450128464286,High Usage
2023-07-16 22:00:00,44.15187792368773,Light Usage
2023-07-16 22:15:00,45.524125620865405,Light Usage
2023-07-16 22:30:00,7.516115825802327,Idle
2023-07-16 22:45:00,55.66973928915375,High Usage
2023-07-16 23:00:00,10.415427004838016,Light Usage
2023-07-16 23:15:00,19.609735305937885,Light Usage
2023-07-16 23:30:00,22.007034457258353,Light Usage
2023-07-16 23:45:00,26.775548010352942,Light Usage
2023-07-17 00:00:00,4.975172207272111,Idle
2023-07-17 00:15:00,6.757434176947946,Idle
2023-07-17 00:30:00,6.433636906423835,Idle
2023-07-17 00:45:00,6.107102165195709,Idle
2023-07-17 01:00:00,8.580449769387027,Idle
2023-07-17 01:15:00,6.7460627586004,Idle
2023-07-17 01:30:00,7.538188129200893,Idle
2023-07-17 01:45:00,2.905585298645619,Idle
2023-07-17 02:00:00,6.247515891265512,Idle
2023-07-17 02:15:00,7.948276061615102,Idle
2023-07-17 02:30:00,3.968458146129996,Idle
2023-07-17 02:45:00,8.528571799796648,Idle
2023-07-17 03:00:00,5.862914239310905,Idle
2023-07-17 03:15:00,6.535048168733659,Idle
2023-07-17 03:30:00,6.1033073366697685,Idle
2023-07-17 03:45:00,6.776054941731434,Idle
2023-07-17 04:00:00,3.710195875080453,Idle
2023-07-17 04:15:00,6.834234146669438,Idle
2023-07-17 04:30:00,5.138444336315239,Idle
2023-07-17 04:45:00,9.18597525275743,Idle
2023-07-17 05:00:00,5.15154077204068,Idle
2023-07-17 05:15:00,3.009208725659379,Idle
2023-07-17 05:30:00,2.898756490964293,Idle
2023-07-17 05:45:00,2.96910055782276,Idle
2023-07-17 06:00:00,5.637713993311791,Idle
2023-07-17 06:15:00,1.6057630786828532,Idle
2023-07-17 06:30:00,4.796826894858286,Idle
2023-07-17 06:45:00,1.254698912005972,Idle
2023-07-17 07:00:00,4.941873644316305,Idle
2023-07-17 07:15:00,2.941027253096442,Idle
2023-07-17 07:30:00,8.355555359372618,Idle
2023-07-17 07:45:00,4.342184908766862,Idle
2023-07-17 08:00:00,24.360739730326973,Light Usage
2023-07-17 08:15:00,21.69104314548028,Light Usage
2023-07-17 08:30:00,15.907652798257772,Light Usage
2023-07-17 08:45:00,14.691918949498996,Light Usage
2023-07-17 09:00:00,81.04306436277773,Very High Usage
2023-07-17 09:15:00,78.05347319946377,Very High Usage
2023-07-17 09:30:00,70.18745796281443,High Usage
2023-07-17 09:45:00,60.60315496278329,High Usage
2023-07-17 10:00:00,49.69173407934897,Light Usage
2023-07-17 10:15:00,57.97296414668291,High Usage
2023-07-17 10:30:00,74.50203700336772,High Usage
2023-07-17 10:45:00,77.67080473012584,Very High Usage
2023-07-17 11:00:00,66.37456709387384,High Usage
2023-07-17 11:15:00,85.25790762208153,Very High Usage
2023-07-17 11:30:00,58.01250118134416,High Usage
2023-07-17 11:45:00,75.92042561985122,Very High Usage
2023-07-17 12:00:00,63.9829456659014,High Usage
2023-07-17 12:15:00,78.2912562842859,Very High Usage
2023-07-17 12:30:00,56.175262236065045,High Usage
2023-07-17 12:45:00,80.20695838018439,Very High Usage
2023-07-17 13:00:00,56.23817866201673,High Usage
2023-07-17 13:15:00,64.87244497200024,High Usage
2023-07-17 13:30:00,70.06484004332863,High Usage
2023-07-17 13:45:00,83.71082237672533,Very High Usage
2023-07-17 14:00:00,67.11304904106342,High Usage
2023-07-17 14:15:00,84.27652727071205,Very High Usage
2023-07-17 14:30:00,79.28334246927253,Very High Usage
2023-07-17 14:45:00,57.14758912339173,High Usage
2023-07-17 15:00:00,75.12286472156839,Very High Usage
2023-07-17 15:15:00,81.18835273457309,Very High Usage
2023-07-17 15:30:00,79.39710560158215,Very High Usage
2023-07-17 15:45:00,68.14023548915573,High Usage
2023-07-17 16:00:00,69.05545268425068,High Usage
2023-07-17 16:15:00,55.55275341440692,High Usage
2023-07-17 16:30:00,64.01307717055894,High Usage
2023-07-17 16:45:00,83.73018474165201,Very High Usage
2023-07-17 17:00:00,34.69275639915644,Light Usage
2023-07-17 17:15:00,35.66204923589838,Light Usage
2023-07-17 17:30:00,27.403325601642777,Light Usage
2023-07-17 17:45:00,39.16883882058241,Light Usage
2023-07-17 18:00:00,51.105032727790274,High Usage
2023-07-17 18:15:00,46.952706993817024,Light Usage
2023-07-17 18:30:00,53.177403362966714,High Usage
2023-07-17 18:45:00,41.03019814785109,Light Usage
2023-07-17 19:00:00,49.454305493528835,Light Usage
2023-07-17 19:15:00,50.00807805917548,High Usage
2023-07-17 19:30:00,23.56967940776054,Light Usage
2023-07-17 19:45:00,46.18457564988138,Light Usage
2023-07-17 20:00:00,31.917739872237807,Light Usage
2023-07-17 20:15:00,40.184909543230475,Light Usage
2023-07-17 20:30:00,30.96141296171053,Light Usage
2023-07-17 20:45:00,21.39572324599007,Light Usage
2023-07-17 21:00:00,35.79606228082162,Light Usage
2023-07-17 21:15:00,24.70514152575038,Light Usage
2023-07-17 21:30:00,47.77524362702081,Light Usage
2023-07-17 21:45:00,43.331355954206714,Light Usage
2023-07-17 22:00:00,17.161180025454883,Light Usage
2023-07-17 22:15:00,20.334987217364134,Light Usage
2023-07-17 22:30:00,19.89990918637308,Light Usage
2023-07-17 22:45:00,16.671744383325816,Light Usage
2023-07-17 23:00:00,4.342365425655605,Idle
2023-07-17 23:15:00,5.9218447773330265,Idle
2023-07-17 23:30:00,5.654122693179866,Idle
2023-07-17 23:45:00,2.3777465333500176,Idle
2023-07-18 00:00:00,4.697380535069633,Idle
2023-07-18 00:15:00,1.587300830733632,Idle
2023-07-18 00:30:00,3.3628610984234673,Idle
2023-07-18 00:45:00,6.589662545884752,Idle
2023-07-18 01:00:00,3.896584449034036,Idle
2023-07-18 01:15:00,3.7833110642292804,Idle
2023-07-18 01:30:00,1.2753800225414245,Idle
2023-07-18 01:45:00,9.081249551619054,Idle
2023-07-18 02:00:00,5.943179818675036,Idle
2023-07-18 02:15:00,7.243373258419675,Idle
2023-07-18 02:30:00,7.277614315932134,Idle
2023-07-18 02:45:00,7.189612516949992,Idle
2023-07-18 03:00:00,6.459915307884456,Idle
2023-07-18 03:15:00,8.921304295451307,Idle
2023-07-18 03:30:00,4.417838844689278,Idle
2023-07-18 03:45:00,6.352312836228945,Idle
2023-07-18 04:00:00,5.521551075572365,Idle
2023-07-18 04:15:00,6.858884371473112,Idle
2023-07-18 04:30:00,3.5810354824017345,Idle
2023-07-18 04:45:00,3.462743730221998,Idle
2023-07-18 05:00:00,5.337044720965226,Idle
2023-07-18 05:15:00,4.564875978317927,Idle
2023-07-18 05:30:00,2.3956316471835803,Idle
2023-07-18 05:45:00,5.257870609785346,Idle
2023-07-18 06:00:00,5.490325095516221,Idle
2023-07-18 06:15:00,5.846632783061076,Idle
2023-07-18 06:30:00,5.716491711748181,Idle
2023-07-18 06:45:00,6.025186336817178,Idle
2023-07-18 07:00:00,4.586455796140047,Idle
2023-07-18 07:15:00,2.1423998750554722,Idle
2023-07-18 07:30:00,5.570317981158135,Idle
2023-07-18 07:45:00,5.415433041549277,Idle
2023-07-18 08:00:00,19.02523240318155,Light Usage
2023-07-18 08:15:00,22.986261519851006,Light Usage
2023-07-18 08:30:00,15.540522818344062,Light Usage
2023-07-18 08:45:00,13.520307186401531,Light Usage
2023-07-18 09:00:00,68.8619651483943,High Usage
2023-07-18 09:15:00,94.08049396399943,Very High Usage
2023-07-18 09:30:00,85.79574318283224,Very High Usage
2023-07-18 09:45:00,75.4843566161359,Very High Usage
2023-07-18 10:00:00,65.98230826243703,High Usage
2023-07-18 10:15:00,80.91282447514591,Very High Usage
2023-07-18 10:30:00,72.79227472136516,High Usage
2023-07-18 10:45:00,55.645711303238116,High Usage
2023-07-18 11:00:00,89.73299782982252,Very High Usage
2023-07-18 11:15:00,65.67922306998939,High Usage
2023-07-18 11:30:00,68.71205164840146,High Usage
2023-07-18 11:45:00,77.09132584353522,Very High Usage
2023-07-18 12:00:00,62.3744581079111,High Usage
2023-07-18 12:15:00,76.41181627656185,Very High Usage
2023-07-18 12:30:00,59.15713523613306,High Usage
2023-07-18 12:45:00,73.71336823566969,High Usage
2023-07-18 13:00:00,63.97188738061346,High Usage
2023-07-18 13:15:00,70.31612204948351,High Usage
